2538370.519753, 0.000000, 1151909.445157, 0.000000, 0.000000, 0.000000, 468.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2538370.519753, 0.000000, 1151909.445157, 0.000000, 0.000000, 0.000000, 468.100000, 0.100000, 88.290000, 0.024525, 0.015367, 13.567230, 0.003769
2538370.519753, 0.000000, 1151909.445157, 0.000000, 0.000000, 0.000000, 468.100000, 0.000000, 0.000000, 0.024525, 0.081108, 71.610547, 0.023660
2538370.443009, 0.000000, 1151909.445944, 0.000000, 0.000000, 0.000000, 468.200000, 0.100000, 88.290000, 0.049050, 0.056533, 49.913280, 0.037525
2538370.288384, 0.000000, 1151909.336358, 0.000000, 0.000000, 0.000000, 468.300000, 0.100000, 88.290000, 0.073575, -0.058567, 0.000000, 0.037525
2538370.288384, 0.000000, 1151909.336358, 0.000000, 0.000000, 0.000000, 468.400000, 0.100000, 88.290000, 0.098100, -0.007917, 0.000000, 0.037525
2538370.289523, 0.000000, 1151909.447517, 0.000000, 0.000000, 0.000000, 468.400000, 0.000000, 0.000000, 0.098100, -0.048233, 0.000000, 0.037525
2538370.212779, 0.000000, 1151909.448304, 0.000000, 0.000000, 0.000000, 468.500000, 0.100000, 88.290000, 0.122625, 0.022125, 19.534163, 0.042951
2538370.134897, 0.000000, 1151909.337932, 0.000000, 0.000000, 0.000000, 468.500000, 0.000000, 0.000000, 0.122625, 0.042967, 37.935270, 0.053489
2538369.979134, 0.000000, 1151909.117186, 0.000000, 0.000000, 0.000000, 468.600000, 0.100000, 88.290000, 0.147150, 0.004242, 3.744967, 0.054529
2538369.824508, 0.000000, 1151909.007601, 0.000000, 0.000000, 0.000000, 468.600000, 0.000000, 0.000000, 0.147150, -0.012092, 0.000000, 0.054529
2538369.669883, 0.000000, 1151908.898015, 0.000000, 0.000000, 0.000000, 468.700000, 0.100000, 88.290000, 0.171675, 0.038342, 33.851857, 0.063933
2538369.592001, 0.000000, 1151908.787642, 0.000000, 0.000000, 0.000000, 468.700000, 0.000000, 0.000000, 0.171675, -0.063008, 0.000000, 0.063933
2538369.515258, 0.000000, 1151908.788429, 0.000000, 0.000000, 0.000000, 468.700000, 0.000000, 0.000000, 0.171675, -0.003058, 0.000000, 0.063933
2538369.437376, 0.000000, 1151908.678057, 0.000000, 0.000000, 0.000000, 468.800000, 0.100000, 88.290000, 0.196200, 0.063017, 55.637415, 0.079387
2538369.282751, 0.000000, 1151908.568471, 0.000000, 0.000000, 0.000000, 468.800000, 0.000000, 0.000000, 0.196200, 0.031400, 27.723060, 0.087088
2538369.126987, 0.000000, 1151908.347726, 0.000000, 0.000000, 0.000000, 468.900000, 0.100000, 88.290000, 0.220725, -0.083808, 0.000000, 0.087088
2538368.972362, 0.000000, 1151908.238140, 0.000000, 0.000000, 0.000000, 469.000000, 0.100000, 88.290000, 0.245250, 0.011042, 9.748687, 0.089796
2538368.816598, 0.000000, 1151908.017395, 0.000000, 0.000000, 0.000000, 469.200000, 0.200000, 176.580000, 0.294300, -0.035783, 0.000000, 0.089796
2538368.584091, 0.000000, 1151907.797436, 0.000000, 0.000000, 0.000000, 469.300000, 0.100000, 88.290000, 0.318825, 0.072575, 64.076467, 0.107595
2538368.429465, 0.000000, 1151907.687851, 0.000000, 0.000000, 0.000000, 469.400000, 0.100000, 88.290000, 0.343350, -0.056808, 0.000000, 0.107595
2538368.273702, 0.000000, 1151907.467105, 0.000000, 0.000000, 0.000000, 469.500000, 0.100000, 88.290000, 0.367875, 0.031783, 28.061505, 0.115390
