2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.004333, 0.000000, 0.000000, -3.400800, 0.000000, -0.004333
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.037700, 0.000000, 0.000000, -29.586961, 0.000000, -0.042033
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, 0.098892, 77.610180, 0.021558, 77.610183, 0.018003, 0.056858
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, 0.013092, 10.274340, 0.024412, 10.274340, 0.017301, 0.069950
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.037267, 0.000000, 0.024412, -29.246881, 0.013746, 0.032683
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.041817, 0.000000, 0.024412, -32.817721, 0.010190, -0.009133
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, 0.016817, 13.197720, 0.028078, 13.197721, 0.010301, 0.007683
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, 0.023325, 18.305460, 0.033163, 18.305461, 0.011830, 0.031008
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, 0.028500, 22.366800, 0.039376, 22.366801, 0.014487, 0.059508
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.060075, 0.000000, 0.039376, -47.146862, 0.010932, -0.000567
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.023833, 0.000000, 0.039376, -18.704401, 0.007376, -0.024400
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.025275, 0.000000, 0.039376, -19.835821, 0.003821, -0.049675
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.004792, 0.000000, 0.039376, -3.760500, 0.000265, -0.054467
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, 0.003958, 3.106500, 0.040239, 3.106500, -0.002427, -0.050508
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.010025, 0.000000, 0.040239, -7.867620, -0.002427, -0.060533
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.045692, 0.000000, 0.040239, -35.858822, -0.002427, -0.106225
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, 0.029617, 23.243160, 0.046696, 23.243161, 0.000473, -0.076608
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, 0.090008, 70.638540, 0.066317, 70.638543, 0.016540, 0.013400
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, 0.047092, 36.957540, 0.076583, 36.957542, 0.023250, 0.060492
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, 0.204125, 160.197300, 0.121083, 160.197307, 0.064194, 0.264617
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.213633, 0.000000, 0.121083, -167.659447, 0.060638, 0.050983
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.370917, 0.000000, 0.121083, -291.095412, 0.057083, -0.319933
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.148375, 0.000000, 0.121083, -116.444705, 0.053527, -0.468308
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.101525, 0.000000, 0.121083, -79.676823, 0.049972, -0.569833
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.077492, 0.000000, 0.121083, -60.815463, 0.046416, -0.647325
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.095617, 0.000000, 0.121083, -75.039963, 0.042860, -0.742942
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.014425, 0.000000, 0.121083, -11.320740, 0.039305, -0.757367
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.402075, 0.000000, 0.121083, -315.548473, 0.035749, -1.159442
2538445.879334, 0.000000, 1151878.434378, 0.000000, 0.000000, 0.000000, 343.600000, 0.000000, 0.000000, 0.000000, -0.647458, 0.000000, 0.121083, -508.125322, 0.032194, -1.806900
