4.630943129999999655e+03,6.381549499999999853e+02,4.730000000000000000e+02
4.630942740000000413e+03,6.381544099999999844e+02,4.735000000000000000e+02
4.630942320000000109e+03,6.381543000000000347e+02,4.738999999999999773e+02
4.630941869999999653e+03,6.381543799999999464e+02,4.738999999999999773e+02
4.630940120000000206e+03,6.381539800000000469e+02,4.738999999999999773e+02
4.630939169999999649e+03,6.381537299999999959e+02,4.738000000000000114e+02
4.630938040000000001e+03,6.381538299999999708e+02,4.736000000000000227e+02
4.630936520000000201e+03,6.381536700000000337e+02,4.733000000000000114e+02
4.630934220000000096e+03,6.381535199999999577e+02,4.733000000000000114e+02
4.630933869999999843e+03,6.381531099999999697e+02,4.736000000000000227e+02
4.630933799999999792e+03,6.381521900000000187e+02,4.736999999999999886e+02
4.630933049999999639e+03,6.381518600000000561e+02,4.741000000000000227e+02
4.630933299999999690e+03,6.381521900000000187e+02,4.746999999999999886e+02
4.630933140000000094e+03,6.381524399999999559e+02,4.751999999999999886e+02
4.630933070000000043e+03,6.381526699999999437e+02,4.756000000000000227e+02
4.630932240000000093e+03,6.381528899999999567e+02,4.755000000000000000e+02
4.630931880000000092e+03,6.381527300000000196e+02,4.756000000000000227e+02
4.630931470000000445e+03,6.381522099999999682e+02,4.756999999999999886e+02
4.630931580000000395e+03,6.381510600000000295e+02,4.756999999999999886e+02
4.630921629999999823e+03,6.381358599999999797e+02,4.758000000000000114e+02
4.630919759999999769e+03,6.381349400000000287e+02,4.758000000000000114e+02
4.630918419999999969e+03,6.381342399999999770e+02,4.758000000000000114e+02
4.630916400000000067e+03,6.381321299999999610e+02,4.758000000000000114e+02
4.630915049999999610e+03,6.381304900000000089e+02,4.758000000000000114e+02
4.630938460000000305e+03,6.381475500000000238e+02,4.760000000000000000e+02
4.630941920000000209e+03,6.381504599999999527e+02,4.761000000000000227e+02
4.630943559999999707e+03,6.381517700000000559e+02,4.761000000000000227e+02
4.630937829999999849e+03,6.381499599999999646e+02,4.761000000000000227e+02
4.630932810000000245e+03,6.381485500000000002e+02,4.761000000000000227e+02
4.630929049999999734e+03,6.381483899999999494e+02,4.760000000000000000e+02
4.630925809999999728e+03,6.381478600000000370e+02,4.760000000000000000e+02
4.630924079999999776e+03,6.381479699999999866e+02,4.760000000000000000e+02
4.630921220000000176e+03,6.381472899999999981e+02,4.758999999999999773e+02
4.630922650000000431e+03,6.381481400000000122e+02,4.758999999999999773e+02
4.630921690000000126e+03,6.381475500000000238e+02,4.758999999999999773e+02
4.630919659999999567e+03,6.381465500000000475e+02,4.758999999999999773e+02
4.630917449999999917e+03,6.381399000000000115e+02,4.758999999999999773e+02
4.630916809999999714e+03,6.381389199999999846e+02,4.758999999999999773e+02
4.630924119999999675e+03,6.381445700000000443e+02,4.758999999999999773e+02
4.630923560000000180e+03,6.381438900000000558e+02,4.758999999999999773e+02
4.630927859999999782e+03,6.381469499999999471e+02,4.758999999999999773e+02
4.630932270000000244e+03,6.381498100000000022e+02,4.760000000000000000e+02
4.630935559999999896e+03,6.381517900000000054e+02,4.760000000000000000e+02
4.630938409999999749e+03,6.381535199999999577e+02,4.760000000000000000e+02
4.630940190000000257e+03,6.381541300000000092e+02,4.760000000000000000e+02
4.630941329999999653e+03,6.381544199999999591e+02,4.760000000000000000e+02
4.630941619999999602e+03,6.381538799999999583e+02,4.760000000000000000e+02
4.630941410000000360e+03,6.381534100000000080e+02,4.760000000000000000e+02
4.630916799999999967e+03,6.381272999999999911e+02,4.760000000000000000e+02
4.630914810000000216e+03,6.381256700000000137e+02,4.760000000000000000e+02
4.630914819999999963e+03,6.381256799999999885e+02,4.760000000000000000e+02
4.630914679999999862e+03,6.381255700000000388e+02,4.760000000000000000e+02
4.630932329999999638e+03,6.381399599999999737e+02,4.760000000000000000e+02
4.630936700000000201e+03,6.381435599999999795e+02,4.760000000000000000e+02
4.630939309999999750e+03,6.381457299999999577e+02,4.760000000000000000e+02
4.630940349999999853e+03,6.381466299999999592e+02,4.760000000000000000e+02
4.630941280000000006e+03,6.381473600000000488e+02,4.760000000000000000e+02
4.630941960000000108e+03,6.381479000000000497e+02,4.760000000000000000e+02
4.630941929999999957e+03,6.381479699999999866e+02,4.760000000000000000e+02
4.630942970000000059e+03,6.381488100000000259e+02,4.760000000000000000e+02
4.630943119999999908e+03,6.381489800000000514e+02,4.761000000000000227e+02
4.630943470000000161e+03,6.381492899999999509e+02,4.761000000000000227e+02
4.630943299999999908e+03,6.381491999999999507e+02,4.761000000000000227e+02
4.630942839999999705e+03,6.381488299999999754e+02,4.761000000000000227e+02
4.630942900000000009e+03,6.381488699999999881e+02,4.761000000000000227e+02
4.630941640000000007e+03,6.381478799999999865e+02,4.761000000000000227e+02
4.630941120000000410e+03,6.381474500000000489e+02,4.761000000000000227e+02
4.630927789999999732e+03,6.381364099999999553e+02,4.761000000000000227e+02
4.630926569999999629e+03,6.381354199999999537e+02,4.761000000000000227e+02
4.630926770000000033e+03,6.381356299999999919e+02,4.761000000000000227e+02
4.630934430000000248e+03,6.381419600000000401e+02,4.761999999999999886e+02
4.630938549999999850e+03,6.381453699999999571e+02,4.761999999999999886e+02
4.630939229999999952e+03,6.381459599999999455e+02,4.761999999999999886e+02
4.630940099999999802e+03,6.381466900000000351e+02,4.761999999999999886e+02
4.630940169999999853e+03,6.381468700000000354e+02,4.761999999999999886e+02
4.630940599999999904e+03,6.381472899999999981e+02,4.761999999999999886e+02
4.630941329999999653e+03,6.381479399999999487e+02,4.761999999999999886e+02
4.630941189999999551e+03,6.381478499999999485e+02,4.761999999999999886e+02
4.630941689999999653e+03,6.381482899999999745e+02,4.761999999999999886e+02
4.630941729999999552e+03,6.381483299999999872e+02,4.761999999999999886e+02
4.630941660000000411e+03,6.381481999999999744e+02,4.761999999999999886e+02
4.630941329999999653e+03,6.381479799999999614e+02,4.761999999999999886e+02
4.630941270000000259e+03,6.381480400000000373e+02,4.761999999999999886e+02
4.630940810000000056e+03,6.381476699999999482e+02,4.761999999999999886e+02
4.630941130000000157e+03,6.381479699999999866e+02,4.761999999999999886e+02
4.630941300000000410e+03,6.381481899999999996e+02,4.761999999999999886e+02
4.630941139999999905e+03,6.381480400000000373e+02,4.761999999999999886e+02
4.630941079999999602e+03,6.381480800000000499e+02,4.763000000000000114e+02
4.630941050000000359e+03,6.381481199999999490e+02,4.763000000000000114e+02
4.630941420000000107e+03,6.381483899999999494e+02,4.763000000000000114e+02
4.630941090000000258e+03,6.381480599999999868e+02,4.763000000000000114e+02
4.630940870000000359e+03,6.381479000000000497e+02,4.763000000000000114e+02
4.630940679999999702e+03,6.381477899999999863e+02,4.763000000000000114e+02
4.630940469999999550e+03,6.381477800000000116e+02,4.763000000000000114e+02
4.630939940000000206e+03,6.381473899999999730e+02,4.763000000000000114e+02
4.630938780000000406e+03,6.381463899999999967e+02,4.763000000000000114e+02
4.630938570000000254e+03,6.381462800000000470e+02,4.763999999999999773e+02
4.630937969999999950e+03,6.381458800000000338e+02,4.763000000000000114e+02
4.630936990000000151e+03,6.381450999999999567e+02,4.763000000000000114e+02
4.630936770000000251e+03,6.381448400000000447e+02,4.763999999999999773e+02
4.630936190000000352e+03,6.381443199999999933e+02,4.763999999999999773e+02
4.630935679999999593e+03,6.381440700000000561e+02,4.763999999999999773e+02
4.630935360000000401e+03,6.381435500000000047e+02,4.763999999999999773e+02
4.630934129999999641e+03,6.381425699999999779e+02,4.763999999999999773e+02
4.630933680000000095e+03,6.381419100000000526e+02,4.763999999999999773e+02
4.630933579999999893e+03,6.381420000000000528e+02,4.763999999999999773e+02
4.630933030000000144e+03,6.381415700000000015e+02,4.765000000000000000e+02
4.630933369999999741e+03,6.381421900000000278e+02,4.765000000000000000e+02
4.630932740000000194e+03,6.381419899999999643e+02,4.763999999999999773e+02
4.630933949999999641e+03,6.381428100000000541e+02,4.763999999999999773e+02
4.630934940000000097e+03,6.381441399999999931e+02,4.763999999999999773e+02
4.630935250000000451e+03,6.381447399999999561e+02,4.763999999999999773e+02
4.630935319999999592e+03,6.381442700000000059e+02,4.765000000000000000e+02
4.630935519999999997e+03,6.381442799999999806e+02,4.765000000000000000e+02
4.630935919999999896e+03,6.381448199999999815e+02,4.765000000000000000e+02
4.630936469999999645e+03,6.381449999999999818e+02,4.765000000000000000e+02
4.630936590000000251e+03,6.381448799999999437e+02,4.765000000000000000e+02
4.630936429999999746e+03,6.381445499999999811e+02,4.765000000000000000e+02
4.630935279999999693e+03,6.381451700000000073e+02,4.765000000000000000e+02
4.630935139999999592e+03,6.381453199999999697e+02,4.765000000000000000e+02
4.630937079999999696e+03,6.381463800000000219e+02,4.765000000000000000e+02
4.630940550000000258e+03,6.381472800000000234e+02,4.765000000000000000e+02
4.630941920000000209e+03,6.381487600000000384e+02,4.765000000000000000e+02
4.630943470000000161e+03,6.381502000000000407e+02,4.765000000000000000e+02
4.630945260000000417e+03,6.381511600000000044e+02,4.765000000000000000e+02
4.630946039999999812e+03,6.381513700000000426e+02,4.765000000000000000e+02
4.630945340000000215e+03,6.381513700000000426e+02,4.765000000000000000e+02
4.630945929999999862e+03,6.381517499999999927e+02,4.765000000000000000e+02
4.630946240000000216e+03,6.381517800000000307e+02,4.765000000000000000e+02
4.630946649999999863e+03,6.381521800000000439e+02,4.765000000000000000e+02
4.630946710000000166e+03,6.381527399999999943e+02,4.765000000000000000e+02
4.630946890000000167e+03,6.381521699999999555e+02,4.765000000000000000e+02
4.630946670000000267e+03,6.381519799999999805e+02,4.765000000000000000e+02
4.630946460000000116e+03,6.381512500000000045e+02,4.765000000000000000e+02
4.630946439999999711e+03,6.381504899999999907e+02,4.765000000000000000e+02
4.630945850000000064e+03,6.381498599999999897e+02,4.765000000000000000e+02
4.630946289999999863e+03,6.381498100000000022e+02,4.765000000000000000e+02
4.630948180000000320e+03,6.381467900000000100e+02,4.765000000000000000e+02
4.630949590000000171e+03,6.381453699999999571e+02,4.765000000000000000e+02
4.630949709999999868e+03,6.381436999999999671e+02,4.765000000000000000e+02
4.630950170000000071e+03,6.381423899999999776e+02,4.765000000000000000e+02
4.630951299999999719e+03,6.381416799999999512e+02,4.765000000000000000e+02
4.630951640000000225e+03,6.381411600000000135e+02,4.765000000000000000e+02
4.630951769999999669e+03,6.381415799999999763e+02,4.765000000000000000e+02
4.630951619999999821e+03,6.381418200000000525e+02,4.765000000000000000e+02
4.630950770000000375e+03,6.381411399999999503e+02,4.765000000000000000e+02
4.630952080000000024e+03,6.381446499999999560e+02,4.765000000000000000e+02
4.630952699999999822e+03,6.381477300000000241e+02,4.765000000000000000e+02
4.630951989999999569e+03,6.381511299999999665e+02,4.765000000000000000e+02
4.630952879999999823e+03,6.381556600000000117e+02,4.765000000000000000e+02
4.630953950000000077e+03,6.381581400000000031e+02,4.765000000000000000e+02
4.630954240000000027e+03,6.381610699999999952e+02,4.765000000000000000e+02
4.630955479999999625e+03,6.381618600000000470e+02,4.765000000000000000e+02
4.630956089999999676e+03,6.381627499999999600e+02,4.765000000000000000e+02
4.630955969999999979e+03,6.381641899999999623e+02,4.765000000000000000e+02
4.630955740000000333e+03,6.381645399999999881e+02,4.765000000000000000e+02
4.630956970000000183e+03,6.381640899999999874e+02,4.765000000000000000e+02
4.630957300000000032e+03,6.381635400000000118e+02,4.765000000000000000e+02
4.630960339999999633e+03,6.381742199999999912e+02,4.765000000000000000e+02
4.630963969999999790e+03,6.381803800000000138e+02,4.765000000000000000e+02
4.630967810000000100e+03,6.381861099999999851e+02,4.765000000000000000e+02
4.630968930000000000e+03,6.381917300000000068e+02,4.765000000000000000e+02
4.630971779999999853e+03,6.381990799999999808e+02,4.765000000000000000e+02
4.630979180000000270e+03,6.382041100000000142e+02,4.765000000000000000e+02
4.630983909999999923e+03,6.382081799999999703e+02,4.765000000000000000e+02
4.630988190000000031e+03,6.382124000000000024e+02,4.765000000000000000e+02
4.630993019999999888e+03,6.382169300000000476e+02,4.765000000000000000e+02
4.631014299999999821e+03,6.382291999999999916e+02,4.765000000000000000e+02
4.631009930000000168e+03,6.382255900000000111e+02,4.765000000000000000e+02
4.631007910000000265e+03,6.382246300000000474e+02,4.765000000000000000e+02
4.631005519999999706e+03,6.382228800000000319e+02,4.765000000000000000e+02
4.631002889999999752e+03,6.382206099999999651e+02,4.765000000000000000e+02
4.631000759999999900e+03,6.382187099999999873e+02,4.765000000000000000e+02
4.631001720000000205e+03,6.382199500000000398e+02,4.765000000000000000e+02
4.631001620000000003e+03,6.382203600000000279e+02,4.765000000000000000e+02
4.631001269999999749e+03,6.382209900000000289e+02,4.765000000000000000e+02
4.631001000000000204e+03,6.382211300000000165e+02,4.765000000000000000e+02
4.630979169999999613e+03,6.382013299999999845e+02,4.765000000000000000e+02
4.630971270000000004e+03,6.381939800000000105e+02,4.765000000000000000e+02
4.630966059999999743e+03,6.381866700000000492e+02,4.765000000000000000e+02
4.630962029999999686e+03,6.381817399999999907e+02,4.765000000000000000e+02
4.630959189999999580e+03,6.381773299999999836e+02,4.765000000000000000e+02
4.630957739999999831e+03,6.381741399999999658e+02,4.765000000000000000e+02
4.630956189999999879e+03,6.381711299999999483e+02,4.765000000000000000e+02
4.630955240000000231e+03,6.381690399999999954e+02,4.765000000000000000e+02
4.630954600000000028e+03,6.381676800000000185e+02,4.765000000000000000e+02
4.630954529999999977e+03,6.381661100000000033e+02,4.765000000000000000e+02
4.630954850000000079e+03,6.381645200000000386e+02,4.765000000000000000e+02
4.630954469999999674e+03,6.381633299999999736e+02,4.765000000000000000e+02
4.630954929999999877e+03,6.381634000000000242e+02,4.765000000000000000e+02
4.630954069999999774e+03,6.381623799999999846e+02,4.765000000000000000e+02
4.630954340000000229e+03,6.381620400000000473e+02,4.765000000000000000e+02
4.630954569999999876e+03,6.381622899999999845e+02,4.765000000000000000e+02
4.630954829999999674e+03,6.381631399999999985e+02,4.765000000000000000e+02
4.630948129999999765e+03,6.381519399999999678e+02,4.765000000000000000e+02
4.630938629999999648e+03,6.381454199999999446e+02,4.765000000000000000e+02
4.630934570000000349e+03,6.381426999999999907e+02,4.765000000000000000e+02
4.630932410000000345e+03,6.381420699999999897e+02,4.765000000000000000e+02
4.630930049999999937e+03,6.381408400000000256e+02,4.765000000000000000e+02
4.630928829999999834e+03,6.381397699999999986e+02,4.765000000000000000e+02
4.630928329999999733e+03,6.381394500000000107e+02,4.765000000000000000e+02
4.630928820000000087e+03,6.381404899999999998e+02,4.766000000000000227e+02
4.630929659999999785e+03,6.381423200000000406e+02,4.766000000000000227e+02
4.630930299999999988e+03,6.381438200000000052e+02,4.766000000000000227e+02
4.630930919999999787e+03,6.381447600000000193e+02,4.766000000000000227e+02
4.630930750000000444e+03,6.381447899999999436e+02,4.766000000000000227e+02
4.630930730000000040e+03,6.381454199999999446e+02,4.766000000000000227e+02
4.630930750000000444e+03,6.381460100000000466e+02,4.766000000000000227e+02
4.630930940000000192e+03,6.381465100000000348e+02,4.766000000000000227e+02
4.630931580000000395e+03,6.381479500000000371e+02,4.766999999999999886e+02
4.630932679999999891e+03,6.381501200000000154e+02,4.766999999999999886e+02
4.630935349999999744e+03,6.381520400000000564e+02,4.768000000000000114e+02
4.630937549999999646e+03,6.381529100000000199e+02,4.768000000000000114e+02
4.630939209999999548e+03,6.381538600000000088e+02,4.768000000000000114e+02
4.630940740000000005e+03,6.381549899999999980e+02,4.768000000000000114e+02
4.630942600000000311e+03,6.381562599999999748e+02,4.768000000000000114e+02
4.630944089999999960e+03,6.381571400000000267e+02,4.768000000000000114e+02
4.630956489999999576e+03,6.381679000000000315e+02,4.768999999999999773e+02
4.630956329999999980e+03,6.381679000000000315e+02,4.768999999999999773e+02
4.630946280000000115e+03,6.381601200000000063e+02,4.768999999999999773e+02
4.630942469999999958e+03,6.381580599999999777e+02,4.768999999999999773e+02
4.630941249999999854e+03,6.381577800000000025e+02,4.768999999999999773e+02
4.630945850000000064e+03,6.381541399999999840e+02,4.768999999999999773e+02
4.630945920000000115e+03,6.381541099999999460e+02,4.768999999999999773e+02
4.630946799999999712e+03,6.381542899999999463e+02,4.768999999999999773e+02
4.630947089999999662e+03,6.381559899999999743e+02,4.768999999999999773e+02
4.630948459999999614e+03,6.381562300000000505e+02,4.768999999999999773e+02
4.630949080000000322e+03,6.381565799999999626e+02,4.768999999999999773e+02
4.630949940000000424e+03,6.381598400000000311e+02,4.768999999999999773e+02
4.630950090000000273e+03,6.381618799999999965e+02,4.768999999999999773e+02
4.630950579999999718e+03,6.381625900000000229e+02,4.768999999999999773e+02
4.630951560000000427e+03,6.381633299999999736e+02,4.768999999999999773e+02
4.630949999999999818e+03,6.381624699999999848e+02,4.768999999999999773e+02
4.630950689999999668e+03,6.381626099999999724e+02,4.768999999999999773e+02
4.630948860000000423e+03,6.381615399999999454e+02,4.768999999999999773e+02
4.630949010000000271e+03,6.381616400000000340e+02,4.768999999999999773e+02
4.630948180000000320e+03,6.381604700000000321e+02,4.768999999999999773e+02
4.630945289999999659e+03,6.381579400000000533e+02,4.768999999999999773e+02
4.630944969999999557e+03,6.381572700000000395e+02,4.768999999999999773e+02
4.630943980000000010e+03,6.381560399999999618e+02,4.768999999999999773e+02
4.630942799999999806e+03,6.381552599999999984e+02,4.768999999999999773e+02
4.630942530000000261e+03,6.381557199999999739e+02,4.768999999999999773e+02
4.630942000000000007e+03,6.381552100000000110e+02,4.768999999999999773e+02
4.630942299999999705e+03,6.381551699999999983e+02,4.768999999999999773e+02
4.630941329999999653e+03,6.381537899999999581e+02,4.768999999999999773e+02
4.630941240000000107e+03,6.381532300000000077e+02,4.768999999999999773e+02
4.630941880000000310e+03,6.381535400000000209e+02,4.768999999999999773e+02
4.630942049999999654e+03,6.381538799999999583e+02,4.768999999999999773e+02
4.630941759999999704e+03,6.381540599999999586e+02,4.768999999999999773e+02
4.630940880000000107e+03,6.381535800000000336e+02,4.770000000000000000e+02
4.630940050000000156e+03,6.381531199999999444e+02,4.770000000000000000e+02
4.630940609999999651e+03,6.381540300000000343e+02,4.770000000000000000e+02
4.630940400000000409e+03,6.381538500000000340e+02,4.771000000000000227e+02
4.630940489999999954e+03,6.381539800000000469e+02,4.771000000000000227e+02
4.630940160000000105e+03,6.381536800000000085e+02,4.771000000000000227e+02
4.630939599999999700e+03,6.381535699999999451e+02,4.771000000000000227e+02
4.630939559999999801e+03,6.381536499999999705e+02,4.771999999999999886e+02
4.630939889999999650e+03,6.381534000000000333e+02,4.771999999999999886e+02
4.630939870000000155e+03,6.381532600000000457e+02,4.773000000000000114e+02
4.630940139999999701e+03,6.381531400000000076e+02,4.773000000000000114e+02
4.630940649999999550e+03,6.381534799999999450e+02,4.773999999999999773e+02
4.630940899999999601e+03,6.381536399999999958e+02,4.773999999999999773e+02
4.630941130000000157e+03,6.381537100000000464e+02,4.773999999999999773e+02
4.630940849999999955e+03,6.381532099999999446e+02,4.773999999999999773e+02
4.630941469999999754e+03,6.381533799999999701e+02,4.775000000000000000e+02
4.630941139999999905e+03,6.381535800000000336e+02,4.775000000000000000e+02
4.630940880000000107e+03,6.381531099999999697e+02,4.776000000000000227e+02
4.630940929999999753e+03,6.381529699999999821e+02,4.776000000000000227e+02
4.630941160000000309e+03,6.381531999999999698e+02,4.776999999999999886e+02
4.630941249999999854e+03,6.381535400000000209e+02,4.778000000000000114e+02
4.630940870000000359e+03,6.381532899999999700e+02,4.778000000000000114e+02
4.630941700000000310e+03,6.381537799999999834e+02,4.778000000000000114e+02
4.630941869999999653e+03,6.381540099999999711e+02,4.778999999999999773e+02
4.630941899999999805e+03,6.381547600000000102e+02,4.778999999999999773e+02
4.630942229999999654e+03,6.381551799999999730e+02,4.778999999999999773e+02
4.630942269999999553e+03,6.381552400000000489e+02,4.780000000000000000e+02
4.630941780000000108e+03,6.381548299999999472e+02,4.780000000000000000e+02
4.630942289999999957e+03,6.381552100000000110e+02,4.781999999999999886e+02
4.630943309999999656e+03,6.381559999999999491e+02,4.781999999999999886e+02
4.630942750000000160e+03,6.381555600000000368e+02,4.783000000000000114e+02
